,city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
26206,Zinc,Zinc,AR,Arkansas,5009,Boone,36.2836,-92.9147,101,51.0,polygon,False,True,America/Chicago,3,72601,1840016084
26207,Lonsdale,Lonsdale,AR,Arkansas,5051,Garland,34.545,-92.8106,101,96.0,polygon,False,True,America/Chicago,3,72087,1840016597
26285,South Lead Hill,South Lead Hill,AR,Arkansas,5009,Boone,36.3948,-92.9057,98,302.0,polygon,False,True,America/Chicago,3,72644,1840017714
26308,McCaskill,McCaskill,AR,Arkansas,5057,Hempstead,33.9187,-93.6416,97,50.0,polygon,False,True,America/Chicago,3,71847,1840016759
26309,Beedeville,Beedeville,AR,Arkansas,5067,Jackson,35.4292,-91.1107,97,32.0,polygon,False,True,America/Chicago,3,72014 72101,1840015376
26310,Springtown,Springtown,AR,Arkansas,5007,Benton,36.2605,-94.4241,97,69.0,polygon,False,True,America/Chicago,3,72734,1840017711
26329,Roe,Roe,AR,Arkansas,5095,Monroe,34.6311,-91.386,96,207.0,polygon,False,True,America/Chicago,3,72134,1840017893
26349,Beaver,Beaver,AR,Arkansas,5015,Carroll,36.4752,-93.7727,95,116.0,polygon,False,True,America/Chicago,3,72631,1840015293
26392,Coy,Coy,AR,Arkansas,5085,Lonoke,34.5405,-91.8713,93,53.0,polygon,False,True,America/Chicago,3,72037 72046,1840016497
26393,Datto,Datto,AR,Arkansas,5021,Clay,36.3925,-90.7285,93,57.0,polygon,False,True,America/Chicago,3,72424,1840016087
26394,Hunter,Hunter,AR,Arkansas,5147,Woodruff,35.0546,-91.1227,93,58.0,polygon,False,True,America/Chicago,3,72074,1840016379
26424,Black Springs,Black Springs,AR,Arkansas,5097,Montgomery,34.4607,-93.7123,92,79.0,polygon,False,True,America/Chicago,3,71960,1840015546
26479,Amagon,Amagon,AR,Arkansas,5067,Jackson,35.5632,-91.1094,90,312.0,polygon,False,True,America/Chicago,3,72005,1840015375
26582,Vandervoort,Vandervoort,AR,Arkansas,5113,Polk,34.38,-94.3641,86,115.0,polygon,False,True,America/Chicago,3,71937 71972,1840016608
26609,Whelen Springs,Whelen Springs,AR,Arkansas,5019,Clark,33.8331,-93.1259,85,140.0,polygon,False,True,America/Chicago,3,71772 71743,1840016693
26670,Guion,Guion,AR,Arkansas,5065,Izard,35.9269,-91.939,83,57.0,polygon,False,True,America/Chicago,3,72540 72556,1840016128
26730,Ozan,Ozan,AR,Arkansas,5057,Hempstead,33.848,-93.7203,81,95.0,polygon,False,True,America/Chicago,3,71855,1840016763
26757,Williford,Williford,AR,Arkansas,5135,Sharp,36.2517,-91.3604,80,88.0,polygon,False,True,America/Chicago,3,72482,1840016078
26758,Fargo,Fargo,AR,Arkansas,5095,Monroe,34.9537,-91.1764,80,67.0,polygon,False,True,America/Chicago,3,72021,1840016506
26811,Morrison Bluff,Morrison Bluff,AR,Arkansas,5083,Logan,35.3828,-93.5228,78,22.0,polygon,False,True,America/Chicago,3,72863,1840016391
26918,Sherrill,Sherrill,AR,Arkansas,5069,Jefferson,34.385,-91.9517,73,214.0,polygon,False,True,America/Chicago,3,72152,1840017949
26969,Marie,Marie,AR,Arkansas,5093,Mississippi,35.613,-90.0829,71,186.0,polygon,False,True,America/Chicago,3,72395 72370,1840016225
26970,LaGrange,LaGrange,AR,Arkansas,5077,Lee,34.6554,-90.735,71,180.0,polygon,False,True,America/Chicago,3,72355 72360,1840027850
